,ID УУ,Адрес,Полный адрес,Округ,UNOM,Группа,№ ОДС,Адрес ОДС,Потребитель (или УК),ЦТП
2336,391785606,"Новогиреевская ул., д. 29, к. 3","город Москва, Новогиреевская улица, дом 29, корпус 3",ВАО,27066,МКД,ОДС №5-Перово,"город Москва, Новогиреевская улица, дом 19/2","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0223/006
2337,380455811,"Новогиреевская ул., д. 37","город Москва, Новогиреевская улица, дом 37",ВАО,16489,МКД,ОДС №9-Новогиреево,"город Москва, Зелёный проспект, дом 50","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0224/036
2338,1944419676,"Новогиреевская ул., д. 39","город Москва, Новогиреевская улица, дом 39",ВАО,16490,МКД,ОДС №9-Новогиреево,"город Москва, Зелёный проспект, дом 50","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0224/036
2339,605638,"Новогиреевская ул., д. 4, к. 1","город Москва, Новогиреевская улица, дом 4, корпус 1",ВАО,16441,МКД,ОДС №4-Перово,"город Москва, 3-я Владимирская улица, дом 3, корпус 3","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0209/073
2340,785505149,"Новогиреевская ул., д. 4, к. 2","город Москва, Новогиреевская улица, дом 4, корпус 2",ВАО,16442,МКД,ОДС №3-Перово,"город Москва, улица Металлургов, дом 13, корпус 1","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0209/080
2341,390183249,"Новогиреевская ул., д. 41","город Москва, Новогиреевская улица, дом 41",ВАО,250015,МКД,ОДС №14-Новогиреево,"город Москва, Союзный проспект, дом 6, корпус 3","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0224/017
2342,437846831,"Новогиреевская ул., д. 44/28","город Москва, Новогиреевская улица, дом 44/28",ВАО,16493,МКД,ОДС №6-Новогиреево,"город Москва, Братская улица, дом 19, корпус 1","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0209/132
2343,435103781,"Новогиреевская ул., д. 45","город Москва, Новогиреевская улица, дом 45",ВАО,16494,МКД,ОДС №14-Новогиреево,"город Москва, Союзный проспект, дом 6, корпус 3","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0224/017
2344,391407000,"Новогиреевская ул., д. 46","город Москва, Новогиреевская улица, дом 46",ВАО,16495,МКД,ОДС №6-Новогиреево,"город Москва, Братская улица, дом 19, корпус 1","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0224/037
2345,380451414,"Новогиреевская ул., д. 47/26","город Москва, Новогиреевская улица, дом 47/26",ВАО,16496,МКД,ОДС №14-Новогиреево,"город Москва, Союзный проспект, дом 6, корпус 3","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0224/017
2346,391403053,"Новогиреевская ул., д. 48","город Москва, Новогиреевская улица, дом 48",ВАО,16497,МКД,ОДС №6-Новогиреево,"город Москва, Братская улица, дом 19, корпус 1","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0224/037
2347,391465827,"Новогиреевская ул., д. 49/28","город Москва, Новогиреевская улица, дом 49/28",ВАО,16498,МКД,ОДС №14-Новогиреево,"город Москва, Союзный проспект, дом 6, корпус 3","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0224/037
2348,785499867,"Новогиреевская ул., д. 50/9","город Москва, Новогиреевская улица, дом 50/9",ВАО,16499,МКД,ОДС №6-Новогиреево,"город Москва, Братская улица, дом 19, корпус 1","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0224/037
2349,435081347,"Новогиреевская ул., д. 51, к. 1","город Москва, Новогиреевская улица, дом 51, корпус 1",ВАО,16500,МКД,ОДС №14-Новогиреево,"город Москва, Союзный проспект, дом 6, корпус 3","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0224/037
2350,391476428,"Новогиреевская ул., д. 52","город Москва, Новогиреевская улица, дом 52",ВАО,16501,МКД,ОДС №14-Новогиреево,"город Москва, Союзный проспект, дом 6, корпус 3","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0224/037
2351,391468028,"Новогиреевская ул., д. 53","город Москва, Новогиреевская улица, дом 53",ВАО,16502,МКД,ОДС №14-Новогиреево,"город Москва, Союзный проспект, дом 6, корпус 3","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0224/037
2352,785501484,"Новогиреевская ул., д. 54","город Москва, внутригородская территория муниципальный округ Новогиреево, Новогиреевская улица, дом 54",ВАО,16503,МКД,ОДС №14-Новогиреево,"город Москва, Союзный проспект, дом 6, корпус 3","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0224/037
2353,1002640,"Новогиреевская ул., д. 58","город Москва, Новогиреевская улица, дом 58",ВАО,2122197,Бюджет,,,"ГБУДО г. Москвы ""МГОДШИ ""Кусково""",04-04-0224/037
2354,173979020,"Новогиреевская ул., д. 6","город Москва, Новогиреевская улица, дом 6",ВАО,2504321,Бюджет,,,ГБОУ Школа № 423,04-03-0209/183
2355,1221455970,"Новогиреевская ул., д. 6А","город Москва, Новогиреевская улица, дом 6А",ВАО,2601314,Бюджет,,,ГБОУ Школа № 423,05-07-0209/193
2356,448814282,"Новогиреевская ул., д. 8, к. 1","город Москва, Новогиреевская улица, дом 8, корпус 1",ВАО,16444,МКД,ОДС №4-Перово,"город Москва, 3-я Владимирская улица, дом 3, корпус 3","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0209/060
2357,785504289,"Новогиреевская ул., д. 8, к. 2","город Москва, Новогиреевская улица, дом 8, корпус 2",ВАО,16445,МКД,ОДС №4-Перово,"город Москва, 3-я Владимирская улица, дом 3, корпус 3","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0209/060
2358,465195609,"Новогиреевская ул., д. 8, к. 3","город Москва, Новогиреевская улица, дом 8, корпус 3",ВАО,16446,МКД,ОДС №4-Перово,"город Москва, 3-я Владимирская улица, дом 3, корпус 3","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0209/101
2359,785483613,"Новогиреевская ул., д. 9","город Москва, Новогиреевская улица, дом 9",ВАО,16447,МКД,ОДС №4-Перово,"город Москва, 3-я Владимирская улица, дом 3, корпус 3","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",20-02-0223/048
2360,312010304,"Новокосинская ул., д. 10, к. 1","город Москва, Новокосинская улица, дом 10, корпус 1",ВАО,80042,МКД,ОДС №9-Новокосино,"город Москва, Новокосинская улица, дом 6А","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОКОСИНО""",04-09-302
2361,785493220,"Новокосинская ул., д. 10, к. 2","город Москва, Новокосинская улица, дом 10, корпус 2",ВАО,82008,МКД,ОДС №9-Новокосино,"город Москва, Новокосинская улица, дом 6А","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОКОСИНО""",04-09-302
2362,785493176,"Новокосинская ул., д. 10, к. 3","город Москва, Новокосинская улица, дом 10, корпус 3",ВАО,80049,МКД,ОДС №9-Новокосино,"город Москва, Новокосинская улица, дом 6А","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОКОСИНО""",04-09-302
2363,695251298,"Новокосинская ул., д. 11, к. 1","город Москва, Новокосинская улица, дом 11, корпус 1",ВАО,82028,МКД,ОДС №8-Новокосино,"город Москва, Суздальская улица, дом 10, корпус 3","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОКОСИНО""",04-09-102
2364,329512427,"Новокосинская ул., д. 11, к. 2","город Москва, Новокосинская улица, дом 11, корпус 2",ВАО,82059,МКД,ОДС №8-Новокосино,"город Москва, Суздальская улица, дом 10, корпус 3","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОКОСИНО""",04-09-102
2365,306817335,"Новокосинская ул., д. 12, к. 1","город Москва, Новокосинская улица, дом 12, корпус 1",ВАО,82017,МКД,ОДС №9-Новокосино,"город Москва, Новокосинская улица, дом 6А","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОКОСИНО""",04-09-302
2366,306861096,"Новокосинская ул., д. 12, к. 2","город Москва, Новокосинская улица, дом 12, корпус 2",ВАО,82021,МКД,ОДС №9-Новокосино,"город Москва, Новокосинская улица, дом 6А","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОКОСИНО""",04-09-302
